"_id","eventTime","tankLevel","tankLevelPercentage"
"60b57a50a44d2d0b2d4af18a","2021-06-01T00:07:41.033Z",522600,20.82
"60b5966ea44d2d0b2d4af237","2021-06-01T00:22:42.502Z",522600,20.82
"60b5966fa44d2d0b2d4af239","2021-06-01T00:37:42.502Z",502500,20.02
"60b5966fa44d2d0b2d4af23b","2021-06-01T00:52:42.502Z",502500,20.02
"60b59670a44d2d0b2d4af23d","2021-06-01T01:07:42.502Z",502500,20.02
"60b59670a44d2d0b2d4af23f","2021-06-01T01:22:42.502Z",482400,19.22
"60b59671a44d2d0b2d4af241","2021-06-01T01:37:42.502Z",502500,20.02
"60b59671a44d2d0b2d4af243","2021-06-01T01:52:42.502Z",482400,19.22
"60b59672a44d2d0b2d4af245","2021-06-01T02:07:42.502Z",502500,20.02
"60b5b28ea44d2d0b2d4af316","2021-06-01T02:22:41.958Z",462300,18.42
"60b5b28ea44d2d0b2d4af318","2021-06-01T02:37:41.958Z",482400,19.22
"60b5b28fa44d2d0b2d4af31a","2021-06-01T02:52:41.958Z",462300,18.42
"60b5b28fa44d2d0b2d4af31c","2021-06-01T03:07:41.958Z",442200,17.62
"60b5b290a44d2d0b2d4af31e","2021-06-01T03:22:41.958Z",442200,17.62
"60b5b290a44d2d0b2d4af320","2021-06-01T03:37:41.958Z",442200,17.62
"60b5b291a44d2d0b2d4af322","2021-06-01T03:52:41.958Z",442200,17.62
"60b5b291a44d2d0b2d4af324","2021-06-01T04:07:41.958Z",442200,17.62
"60b5ceafa44d2d0b2d4af406","2021-06-01T04:22:43.108Z",442200,17.62
"60b5ceb0a44d2d0b2d4af408","2021-06-01T04:37:43.108Z",422100,16.82
"60b5ceb0a44d2d0b2d4af40a","2021-06-01T04:52:43.108Z",422100,16.82
"60b5ceb1a44d2d0b2d4af40c","2021-06-01T05:07:43.108Z",422100,16.82
"60b5ceb1a44d2d0b2d4af40e","2021-06-01T05:22:43.108Z",422100,16.82
"60b5ceb2a44d2d0b2d4af410","2021-06-01T05:37:43.108Z",402000,16.02
"60b5ceb2a44d2d0b2d4af412","2021-06-01T05:52:43.108Z",402000,16.02
"60b5ceb3a44d2d0b2d4af414","2021-06-01T06:07:43.108Z",402000,16.02
"60b5eacea44d2d0b2d4af4cf","2021-06-01T06:22:42.080Z",381900,15.22
"60b5eacfa44d2d0b2d4af4d1","2021-06-01T06:37:42.080Z",381900,15.22
"60b5eacfa44d2d0b2d4af4d3","2021-06-01T06:52:42.080Z",402000,16.02
"60b5ead0a44d2d0b2d4af4d5","2021-06-01T07:07:42.080Z",381900,15.22
"60b5fd53a44d2d0b2d4af4f1","2021-06-01T07:11:42.981Z",341700,13.61
"60b5ead0a44d2d0b2d4af4d7","2021-06-01T07:22:42.080Z",381900,15.22
"60b5fd54a44d2d0b2d4af4f3","2021-06-01T07:26:42.981Z",341700,13.61
"60b5ead1a44d2d0b2d4af4d9","2021-06-01T07:37:42.080Z",361800,14.41
"60b5fd54a44d2d0b2d4af4f5","2021-06-01T07:41:42.981Z",341700,13.61
"60b5ead1a44d2d0b2d4af4db","2021-06-01T07:52:42.080Z",381900,15.22
"60b5fd55a44d2d0b2d4af4f7","2021-06-01T07:56:42.981Z",341700,13.61
"60b5ead2a44d2d0b2d4af4dd","2021-06-01T08:07:42.080Z",361800,14.41
"60b5fd55a44d2d0b2d4af4f9","2021-06-01T08:11:42.981Z",341700,13.61
"60b606eea44d2d0b2d4af616","2021-06-01T08:22:42.430Z",361800,14.41
"60b5fd56a44d2d0b2d4af4fb","2021-06-01T08:26:42.981Z",341700,13.61
"60b606efa44d2d0b2d4af618","2021-06-01T08:37:42.430Z",341700,13.61
"60b5fd56a44d2d0b2d4af4fd","2021-06-01T08:41:42.981Z",341700,13.61
"60b606f0a44d2d0b2d4af626","2021-06-01T08:52:42.430Z",361800,14.41
"60b5fd57a44d2d0b2d4af4ff","2021-06-01T08:56:42.981Z",341700,13.61
"60b606f0a44d2d0b2d4af628","2021-06-01T09:07:42.430Z",341700,13.61
"60b5fd57a44d2d0b2d4af501","2021-06-01T09:11:42.981Z",361800,14.41
"60b606f1a44d2d0b2d4af62c","2021-06-01T09:22:42.430Z",341700,13.61
"60b5fd58a44d2d0b2d4af503","2021-06-01T09:26:42.981Z",603000,24.02
"60b606f1a44d2d0b2d4af62e","2021-06-01T09:37:42.430Z",2050200,81.68
"60b606f2a44d2d0b2d4af63e","2021-06-01T09:52:42.430Z",2030100,80.88
"60b606f2a44d2d0b2d4af640","2021-06-01T10:07:42.430Z",2030100,80.88
"60b62309a44d2d0b2d4af735","2021-06-01T10:22:37.388Z",2010000,80.08
"60b6230aa44d2d0b2d4af739","2021-06-01T10:37:37.388Z",2010000,80.08
"60b6230aa44d2d0b2d4af73b","2021-06-01T10:52:37.388Z",2010000,80.08
"60b6230ba44d2d0b2d4af73d","2021-06-01T11:07:37.388Z",2010000,80.08
"60b6230ba44d2d0b2d4af73f","2021-06-01T11:22:37.388Z",2010000,80.08
"60b6230ca44d2d0b2d4af741","2021-06-01T11:37:37.388Z",1989900,79.28
"60b6230ca44d2d0b2d4af743","2021-06-01T11:52:37.388Z",1989900,79.28
"60b6230da44d2d0b2d4af745","2021-06-01T12:07:37.388Z",1989900,79.28
"60b63f31a44d2d0b2d4af7f2","2021-06-01T12:22:44.776Z",1989900,79.28
"60b63f31a44d2d0b2d4af7f4","2021-06-01T12:37:44.776Z",1989900,79.28
"60b63f32a44d2d0b2d4af7f6","2021-06-01T12:52:44.776Z",1989900,79.28
"60b63f32a44d2d0b2d4af7f8","2021-06-01T13:07:44.776Z",1989900,79.28
"60b63f33a44d2d0b2d4af7fa","2021-06-01T13:22:44.776Z",1989900,79.28
"60b63f33a44d2d0b2d4af7fc","2021-06-01T13:37:44.776Z",1969800,78.48
"60b63f34a44d2d0b2d4af7fe","2021-06-01T13:52:44.776Z",1969800,78.48
"60b63f34a44d2d0b2d4af800","2021-06-01T14:07:44.776Z",1969800,78.48
"60b65b50a44d2d0b2d4af8ad","2021-06-01T14:22:44.267Z",1949700,77.68
"60b65b51a44d2d0b2d4af8af","2021-06-01T14:37:44.267Z",1949700,77.68
"60b65b51a44d2d0b2d4af8b1","2021-06-01T14:52:44.267Z",1949700,77.68
"60b65b52a44d2d0b2d4af8b3","2021-06-01T15:07:44.267Z",1949700,77.68
"60b65b52a44d2d0b2d4af8b5","2021-06-01T15:22:44.267Z",1949700,77.68
"60b65b53a44d2d0b2d4af8b7","2021-06-01T15:37:44.267Z",1929600,76.88
"60b65b53a44d2d0b2d4af8b9","2021-06-01T15:52:44.267Z",1949700,77.68
"60b65b54a44d2d0b2d4af8bb","2021-06-01T16:07:44.267Z",1929600,76.88
"60b67771a44d2d0b2d4af968","2021-06-01T16:22:44.670Z",1929600,76.88
"60b67771a44d2d0b2d4af96a","2021-06-01T16:37:44.670Z",1929600,76.88
"60b67772a44d2d0b2d4af96c","2021-06-01T16:52:44.670Z",1929600,76.88
"60b67772a44d2d0b2d4af96e","2021-06-01T17:07:44.670Z",1909500,76.08
"60b67773a44d2d0b2d4af970","2021-06-01T17:22:44.670Z",1909500,76.08
"60b67773a44d2d0b2d4af972","2021-06-01T17:37:44.670Z",1909500,76.08
"60b67773a44d2d0b2d4af974","2021-06-01T17:52:44.670Z",1909500,76.08
"60b67774a44d2d0b2d4af976","2021-06-01T18:07:44.670Z",1909500,76.08
"60b68581a44d2d0b2d4af9db","2021-06-01T18:22:44.773Z",1889400,75.27
"60b68581a44d2d0b2d4af9dd","2021-06-01T18:37:44.773Z",1889400,75.27
"60b68582a44d2d0b2d4af9df","2021-06-01T18:52:44.773Z",1889400,75.27
"60b68582a44d2d0b2d4af9e1","2021-06-01T19:07:44.773Z",1889400,75.27
"60b69391a44d2d0b2d4afa3e","2021-06-01T19:22:44.751Z",1889400,75.27
"60b69391a44d2d0b2d4afa40","2021-06-01T19:37:44.751Z",1889400,75.27
"60b69392a44d2d0b2d4afa42","2021-06-01T19:52:44.751Z",1869300,74.47
"60b69392a44d2d0b2d4afa44","2021-06-01T20:07:44.751Z",1869300,74.47
"60b6afb0a44d2d0b2d4afae9","2021-06-01T20:22:43.902Z",1869300,74.47
"60b6afb0a44d2d0b2d4afaeb","2021-06-01T20:37:43.902Z",1849200,73.67
"60b6afb1a44d2d0b2d4afaed","2021-06-01T20:52:43.902Z",1849200,73.67
"60b6afb1a44d2d0b2d4afaef","2021-06-01T21:07:43.902Z",1849200,73.67
"60b6afb2a44d2d0b2d4afaf1","2021-06-01T21:22:43.902Z",1849200,73.67
"60b6afb2a44d2d0b2d4afaf3","2021-06-01T21:37:43.902Z",1849200,73.67
"60b6afb3a44d2d0b2d4afaf5","2021-06-01T21:52:43.902Z",1829100,72.87
"60b6afb3a44d2d0b2d4afaf7","2021-06-01T22:07:43.902Z",1829100,72.87
"60b6cbd0a44d2d0b2d4afba4","2021-06-01T22:22:44.330Z",1829100,72.87
"60b6cbd1a44d2d0b2d4afba6","2021-06-01T22:37:44.330Z",1829100,72.87
"60b6cbd1a44d2d0b2d4afba8","2021-06-01T22:52:44.330Z",1829100,72.87
"60b6cbd2a44d2d0b2d4afbaa","2021-06-01T23:07:44.330Z",1829100,72.87
"60b6cbd2a44d2d0b2d4afbac","2021-06-01T23:22:44.330Z",1788900,71.27
"60b6cbd3a44d2d0b2d4afbae","2021-06-01T23:37:44.330Z",1809000,72.07
"60b6cbd3a44d2d0b2d4afbb0","2021-06-01T23:52:44.330Z",1788900,71.27
"60b6cbd4a44d2d0b2d4afbb2","2021-06-02T00:07:44.330Z",1788900,71.27
"60b6e7f1a44d2d0b2d4afc5f","2021-06-02T00:22:44.637Z",1788900,71.27
"60b6e7f1a44d2d0b2d4afc61","2021-06-02T00:37:44.637Z",1788900,71.27
"60b6e7f2a44d2d0b2d4afc63","2021-06-02T00:52:44.637Z",1788900,71.27
"60b6e7f2a44d2d0b2d4afc65","2021-06-02T01:07:44.637Z",1768800,70.47
"60b6e7f3a44d2d0b2d4afc67","2021-06-02T01:22:44.637Z",1768800,70.47
"60b6e7f3a44d2d0b2d4afc69","2021-06-02T01:37:44.637Z",1768800,70.47
"60b6e7f4a44d2d0b2d4afc6b","2021-06-02T01:52:44.637Z",1768800,70.47
"60b6e7f4a44d2d0b2d4afc6d","2021-06-02T02:07:44.637Z",1768800,70.47
"60b70412a44d2d0b2d4afd1a","2021-06-02T02:22:45.909Z",1748700,69.67
"60b70412a44d2d0b2d4afd1c","2021-06-02T02:37:45.909Z",1748700,69.67
"60b70413a44d2d0b2d4afd1e","2021-06-02T02:52:45.909Z",1748700,69.67
"60b70413a44d2d0b2d4afd20","2021-06-02T03:07:45.909Z",1748700,69.67
"60b70414a44d2d0b2d4afd22","2021-06-02T03:22:45.909Z",1748700,69.67
"60b70414a44d2d0b2d4afd24","2021-06-02T03:37:45.909Z",1728600,68.87
"60b70415a44d2d0b2d4afd26","2021-06-02T03:52:45.909Z",1728600,68.87
"60b70415a44d2d0b2d4afd28","2021-06-02T04:07:45.909Z",1728600,68.87
"60b7202ca44d2d0b2d4afdd5","2021-06-02T04:22:39.571Z",1728600,68.87
"60b7202ca44d2d0b2d4afdd7","2021-06-02T04:37:39.571Z",1708500,68.07
"60b7202da44d2d0b2d4afdd9","2021-06-02T04:52:39.571Z",1708500,68.07
"60b7202da44d2d0b2d4afddb","2021-06-02T05:07:39.571Z",1708500,68.07
"60b7202da44d2d0b2d4afddd","2021-06-02T05:22:39.571Z",1708500,68.07
"60b7202ea44d2d0b2d4afddf","2021-06-02T05:37:39.571Z",1708500,68.07
"60b7202ea44d2d0b2d4afde1","2021-06-02T05:52:39.571Z",1688400,67.27
"60b7202fa44d2d0b2d4afde3","2021-06-02T06:07:39.571Z",1688400,67.27
"60b73c52a44d2d0b2d4afe90","2021-06-02T06:22:46.442Z",1688400,67.27
"60b73c53a44d2d0b2d4afe92","2021-06-02T06:37:46.442Z",1688400,67.27
"60b73c53a44d2d0b2d4afe94","2021-06-02T06:52:46.442Z",1688400,67.27
"60b73c54a44d2d0b2d4afe96","2021-06-02T07:07:46.442Z",1668300,66.47
"60b73c54a44d2d0b2d4afe98","2021-06-02T07:22:46.442Z",1668300,66.47
"60b73c55a44d2d0b2d4afe9a","2021-06-02T07:37:46.442Z",1668300,66.47
"60b73c55a44d2d0b2d4afe9c","2021-06-02T07:52:46.442Z",1668300,66.47
"60b73c56a44d2d0b2d4afe9e","2021-06-02T08:07:46.442Z",1648200,65.67
"60b75873a44d2d0b2d4aff4b","2021-06-02T08:22:46.712Z",1648200,65.67
"60b75873a44d2d0b2d4aff4d","2021-06-02T08:37:46.712Z",1648200,65.67
"60b75874a44d2d0b2d4aff4f","2021-06-02T08:52:46.712Z",1648200,65.67
"60b75874a44d2d0b2d4aff51","2021-06-02T09:07:46.712Z",1648200,65.67
"60b75875a44d2d0b2d4aff53","2021-06-02T09:22:46.712Z",1648200,65.67
"60b75875a44d2d0b2d4aff55","2021-06-02T09:37:46.712Z",1648200,65.67
"60b75876a44d2d0b2d4aff57","2021-06-02T09:52:46.712Z",1628100,64.86
"60b75876a44d2d0b2d4aff59","2021-06-02T10:07:46.712Z",1628100,64.86
"60b77492a44d2d0b2d4b0006","2021-06-02T10:22:45.735Z",1608000,64.06
"60b77492a44d2d0b2d4b0008","2021-06-02T10:37:45.735Z",1608000,64.06
"60b77493a44d2d0b2d4b000a","2021-06-02T10:52:45.735Z",1608000,64.06
"60b77493a44d2d0b2d4b000c","2021-06-02T11:07:45.735Z",1608000,64.06
"60b77494a44d2d0b2d4b000e","2021-06-02T11:22:45.735Z",1608000,64.06
"60b77494a44d2d0b2d4b0010","2021-06-02T11:37:45.735Z",1587900,63.26
"60b77495a44d2d0b2d4b0012","2021-06-02T11:52:45.735Z",1587900,63.26
"60b77495a44d2d0b2d4b0014","2021-06-02T12:07:45.735Z",1587900,63.26
"60b790b3a44d2d0b2d4b00c1","2021-06-02T12:22:47.050Z",1587900,63.26
"60b790b4a44d2d0b2d4b00c3","2021-06-02T12:37:47.050Z",1567800,62.46
"60b790b4a44d2d0b2d4b00c5","2021-06-02T12:52:47.050Z",1567800,62.46
"60b790b5a44d2d0b2d4b00c7","2021-06-02T13:07:47.050Z",1587900,63.26
"60b790b5a44d2d0b2d4b00c9","2021-06-02T13:22:47.050Z",1567800,62.46
"60b790b5a44d2d0b2d4b00cb","2021-06-02T13:37:47.050Z",1567800,62.46
"60b790b6a44d2d0b2d4b00cd","2021-06-02T13:52:47.050Z",1567800,62.46
"60b790b6a44d2d0b2d4b00cf","2021-06-02T14:07:47.050Z",1567800,62.46
"60b7acd3a44d2d0b2d4b017c","2021-06-02T14:22:47.052Z",1547700,61.66
"60b7acd4a44d2d0b2d4b017e","2021-06-02T14:37:47.052Z",1547700,61.66
"60b7acd4a44d2d0b2d4b0180","2021-06-02T14:52:47.052Z",1547700,61.66
"60b7acd5a44d2d0b2d4b0182","2021-06-02T15:07:47.052Z",1527600,60.86
"60b7acd5a44d2d0b2d4b0184","2021-06-02T15:22:47.052Z",1527600,60.86
"60b7acd5a44d2d0b2d4b0186","2021-06-02T15:37:47.052Z",1527600,60.86
"60b7acd6a44d2d0b2d4b0188","2021-06-02T15:52:47.052Z",1527600,60.86
"60b7acd6a44d2d0b2d4b018a","2021-06-02T16:07:47.052Z",1527600,60.86
"60b7c8f4a44d2d0b2d4b0237","2021-06-02T16:22:47.732Z",1527600,60.86
"60b7c8f4a44d2d0b2d4b0239","2021-06-02T16:37:47.732Z",1527600,60.86
"60b7c8f5a44d2d0b2d4b023b","2021-06-02T16:52:47.732Z",1527600,60.86
"60b7c8f5a44d2d0b2d4b023d","2021-06-02T17:07:47.732Z",1507500,60.06
"60b7c8f6a44d2d0b2d4b023f","2021-06-02T17:22:47.732Z",1507500,60.06
"60b7c8f8a44d2d0b2d4b0241","2021-06-02T17:37:47.732Z",1507500,60.06
"60b7c8f9a44d2d0b2d4b0243","2021-06-02T17:52:47.732Z",1507500,60.06
"60b7c8f9a44d2d0b2d4b0245","2021-06-02T18:07:47.732Z",1487400,59.26
"60b7d704a44d2d0b2d4b02a1","2021-06-02T18:22:47.932Z",1507500,60.06
"60b7d704a44d2d0b2d4b02a3","2021-06-02T18:37:47.932Z",1487400,59.26
"60b7d705a44d2d0b2d4b02a5","2021-06-02T18:52:47.932Z",1487400,59.26
"60b7d705a44d2d0b2d4b02a7","2021-06-02T19:07:47.932Z",1487400,59.26
"60b7e514a44d2d0b2d4b030d","2021-06-02T19:22:47.956Z",1467300,58.46
"60b7e514a44d2d0b2d4b030f","2021-06-02T19:37:47.956Z",1467300,58.46
"60b7e515a44d2d0b2d4b0311","2021-06-02T19:52:47.956Z",1467300,58.46
"60b7e515a44d2d0b2d4b0313","2021-06-02T20:07:47.956Z",1467300,58.46
"60b80133a44d2d0b2d4b03b8","2021-06-02T20:22:47.216Z",1467300,58.46
"60b80134a44d2d0b2d4b03ba","2021-06-02T20:37:47.216Z",1447200,57.66
"60b80134a44d2d0b2d4b03bc","2021-06-02T20:52:47.216Z",1447200,57.66
"60b80135a44d2d0b2d4b03be","2021-06-02T21:07:47.216Z",1447200,57.66
"60b80135a44d2d0b2d4b03c0","2021-06-02T21:22:47.216Z",1447200,57.66
"60b80136a44d2d0b2d4b03c2","2021-06-02T21:37:47.216Z",1447200,57.66
"60b80136a44d2d0b2d4b03c4","2021-06-02T21:52:47.216Z",1427100,56.86
"60b80137a44d2d0b2d4b03c6","2021-06-02T22:07:47.216Z",1427100,56.86
"60b81d4da44d2d0b2d4b0473","2021-06-02T22:22:40.926Z",1427100,56.86
"60b81d4da44d2d0b2d4b0475","2021-06-02T22:37:40.926Z",1427100,56.86
"60b81d4ea44d2d0b2d4b0477","2021-06-02T22:52:40.926Z",1407000,56.06
"60b81d4ea44d2d0b2d4b0479","2021-06-02T23:07:40.926Z",1427100,56.86
"60b81d4fa44d2d0b2d4b047b","2021-06-02T23:22:40.926Z",1407000,56.06
"60b81d4fa44d2d0b2d4b047d","2021-06-02T23:37:40.926Z",1407000,56.06
"60b81d50a44d2d0b2d4b047f","2021-06-02T23:52:40.926Z",1407000,56.06
"60b81d50a44d2d0b2d4b0481","2021-06-03T00:07:40.926Z",1386900,55.25
"60b83974a44d2d0b2d4b052e","2021-06-03T00:22:47.610Z",1386900,55.25
"60b83974a44d2d0b2d4b0530","2021-06-03T00:37:47.610Z",1386900,55.25
"60b83975a44d2d0b2d4b0532","2021-06-03T00:52:47.610Z",1386900,55.25
"60b83975a44d2d0b2d4b0534","2021-06-03T01:07:47.610Z",1366800,54.45
"60b83976a44d2d0b2d4b0536","2021-06-03T01:22:47.610Z",1366800,54.45
"60b83976a44d2d0b2d4b0538","2021-06-03T01:37:47.610Z",1366800,54.45
"60b83977a44d2d0b2d4b053a","2021-06-03T01:52:47.610Z",1366800,54.45
"60b83977a44d2d0b2d4b053c","2021-06-03T02:07:47.610Z",1366800,54.45
"60b85594a44d2d0b2d4b05de","2021-06-03T02:22:48.011Z",1346700,53.65
"60b85595a44d2d0b2d4b05e2","2021-06-03T02:37:48.011Z",1346700,53.65
"60b85595a44d2d0b2d4b05e6","2021-06-03T02:52:48.011Z",1346700,53.65
"60b85596a44d2d0b2d4b05ea","2021-06-03T03:07:48.011Z",1346700,53.65
"60b85596a44d2d0b2d4b05ee","2021-06-03T03:22:48.011Z",1346700,53.65
"60b85597a44d2d0b2d4b05f2","2021-06-03T03:37:48.011Z",1326600,52.85
"60b85597a44d2d0b2d4b05f5","2021-06-03T03:52:48.011Z",1326600,52.85
"60b85598a44d2d0b2d4b05f7","2021-06-03T04:07:48.011Z",1326600,52.85
"60b871b5a44d2d0b2d4b06a4","2021-06-03T04:22:48.798Z",1306500,52.05
"60b871b5a44d2d0b2d4b06a6","2021-06-03T04:37:48.798Z",1306500,52.05
"60b871b6a44d2d0b2d4b06a8","2021-06-03T04:52:48.798Z",1306500,52.05
"60b871b6a44d2d0b2d4b06aa","2021-06-03T05:07:48.798Z",1306500,52.05
"60b871b7a44d2d0b2d4b06ac","2021-06-03T05:22:48.798Z",1306500,52.05
"60b871b7a44d2d0b2d4b06ae","2021-06-03T05:37:48.798Z",1286400,51.25
"60b871b8a44d2d0b2d4b06b0","2021-06-03T05:52:48.798Z",1286400,51.25
"60b871b8a44d2d0b2d4b06b2","2021-06-03T06:07:48.798Z",1286400,51.25
"60b88dd5a44d2d0b2d4b075f","2021-06-03T06:22:48.549Z",1286400,51.25
"60b88dd5a44d2d0b2d4b0761","2021-06-03T06:37:48.549Z",1266300,50.45
"60b88dd5a44d2d0b2d4b0763","2021-06-03T06:52:48.549Z",1266300,50.45
"60b88dd6a44d2d0b2d4b0765","2021-06-03T07:07:48.549Z",1266300,50.45
"60b88dd6a44d2d0b2d4b0767","2021-06-03T07:22:48.549Z",1266300,50.45
"60b88dd7a44d2d0b2d4b0769","2021-06-03T07:37:48.549Z",1266300,50.45
"60b88dd7a44d2d0b2d4b076b","2021-06-03T07:52:48.549Z",1266300,50.45
"60b88dd8a44d2d0b2d4b076d","2021-06-03T08:07:48.549Z",1246200,49.65
"60b8a9f6a44d2d0b2d4b081a","2021-06-03T08:22:49.817Z",1246200,49.65
"60b8a9f6a44d2d0b2d4b081c","2021-06-03T08:37:49.817Z",1246200,49.65
"60b8a9f7a44d2d0b2d4b081e","2021-06-03T08:52:49.817Z",1226100,48.85
"60b8a9f7a44d2d0b2d4b0820","2021-06-03T09:07:49.817Z",1226100,48.85
"60b8a9f8a44d2d0b2d4b0822","2021-06-03T09:22:49.817Z",1226100,48.85
"60b8a9f8a44d2d0b2d4b0824","2021-06-03T09:37:49.817Z",1226100,48.85
"60b8a9f9a44d2d0b2d4b0826","2021-06-03T09:52:49.817Z",1226100,48.85
"60b8a9f9a44d2d0b2d4b0828","2021-06-03T10:07:49.817Z",1206000,48.05
"60b8c616a44d2d0b2d4b08ea","2021-06-03T10:22:50.321Z",1206000,48.05
"60b8c617a44d2d0b2d4b08ec","2021-06-03T10:37:50.321Z",1206000,48.05
"60b8c617a44d2d0b2d4b08ee","2021-06-03T10:52:50.321Z",1206000,48.05
"60b8c618a44d2d0b2d4b08f0","2021-06-03T11:07:50.321Z",1185900,47.25
"60b8c618a44d2d0b2d4b08f2","2021-06-03T11:22:50.321Z",1185900,47.25
"60b8c619a44d2d0b2d4b08f4","2021-06-03T11:37:50.321Z",1185900,47.25
"60b8c619a44d2d0b2d4b08f6","2021-06-03T11:52:50.321Z",1185900,47.25
"60b8c61aa44d2d0b2d4b08f8","2021-06-03T12:07:50.321Z",1185900,47.25
"60b8e237a44d2d0b2d4b09d6","2021-06-03T12:22:50.860Z",1165800,46.45
"60b8e237a44d2d0b2d4b09d8","2021-06-03T12:37:50.860Z",1165800,46.45
"60b8e238a44d2d0b2d4b09da","2021-06-03T12:52:50.860Z",1165800,46.45
"60b8e238a44d2d0b2d4b09dc","2021-06-03T13:07:50.860Z",1788900,71.27
"60b8e239a44d2d0b2d4b09de","2021-06-03T13:22:50.860Z",2110500,84.08
"60b8e239a44d2d0b2d4b09e0","2021-06-03T13:37:50.860Z",2110500,84.08
"60b8e23aa44d2d0b2d4b09e2","2021-06-03T13:52:50.860Z",2090400,83.28
"60b8e23aa44d2d0b2d4b09e4","2021-06-03T14:07:50.860Z",2090400,83.28
"60b8fe56a44d2d0b2d4b0a91","2021-06-03T14:22:50.406Z",2070300,82.48
"60b8fe57a44d2d0b2d4b0a93","2021-06-03T14:37:50.406Z",2070300,82.48
"60b8fe57a44d2d0b2d4b0a95","2021-06-03T14:52:50.406Z",2070300,82.48
"60b8fe58a44d2d0b2d4b0a97","2021-06-03T15:07:50.406Z",2070300,82.48
"60b8fe58a44d2d0b2d4b0a99","2021-06-03T15:22:50.406Z",2070300,82.48
"60b8fe59a44d2d0b2d4b0a9b","2021-06-03T15:37:50.406Z",2070300,82.48
"60b8fe59a44d2d0b2d4b0a9d","2021-06-03T15:52:50.406Z",2070300,82.48
"60b8fe5aa44d2d0b2d4b0a9f","2021-06-03T16:07:50.406Z",2050200,81.68
"60b91a77a44d2d0b2d4b0b4c","2021-06-03T16:22:51.331Z",2030100,80.88
"60b91a78a44d2d0b2d4b0b4e","2021-06-03T16:37:51.331Z",2030100,80.88
"60b91a78a44d2d0b2d4b0b50","2021-06-03T16:52:51.331Z",2050200,81.68
"60b91a79a44d2d0b2d4b0b52","2021-06-03T17:07:51.331Z",2050200,81.68
"60b91a79a44d2d0b2d4b0b54","2021-06-03T17:22:51.331Z",2050200,81.68
"60b91a7aa44d2d0b2d4b0b56","2021-06-03T17:37:51.331Z",2030100,80.88
"60b91a7aa44d2d0b2d4b0b58","2021-06-03T17:52:51.331Z",2010000,80.08
"60b91a7ba44d2d0b2d4b0b5a","2021-06-03T18:07:51.331Z",2010000,80.08
"60b92881a44d2d0b2d4b0bbf","2021-06-03T18:22:44.713Z",2010000,80.08
"60b92881a44d2d0b2d4b0bc1","2021-06-03T18:37:44.713Z",2010000,80.08
"60b92882a44d2d0b2d4b0bc3","2021-06-03T18:52:44.713Z",2010000,80.08
"60b92882a44d2d0b2d4b0bc5","2021-06-03T19:07:44.713Z",2010000,80.08
"60b93697a44d2d0b2d4b0c22","2021-06-03T19:22:51.035Z",2010000,80.08
"60b93697a44d2d0b2d4b0c24","2021-06-03T19:37:51.035Z",2010000,80.08
"60b93698a44d2d0b2d4b0c26","2021-06-03T19:52:51.035Z",1989900,79.28
"60b93698a44d2d0b2d4b0c28","2021-06-03T20:07:51.035Z",1969800,78.48
"60b952b7a44d2d0b2d4b0cd9","2021-06-03T20:22:51.381Z",1989900,79.28
"60b952b8a44d2d0b2d4b0cdb","2021-06-03T20:37:51.381Z",1969800,78.48
"60b952b8a44d2d0b2d4b0cdd","2021-06-03T20:52:51.381Z",1989900,79.28
"60b952b9a44d2d0b2d4b0cdf","2021-06-03T21:07:51.381Z",1969800,78.48
"60b952b9a44d2d0b2d4b0ce1","2021-06-03T21:22:51.381Z",1969800,78.48
"60b952baa44d2d0b2d4b0ce3","2021-06-03T21:37:51.381Z",1949700,77.68
"60b952baa44d2d0b2d4b0ce5","2021-06-03T21:52:51.381Z",1949700,77.68
"60b952bba44d2d0b2d4b0ce7","2021-06-03T22:07:51.381Z",1949700,77.68
"60b96ed8a44d2d0b2d4b0d96","2021-06-03T22:22:51.928Z",1949700,77.68
"60b96ed8a44d2d0b2d4b0d98","2021-06-03T22:37:51.928Z",1949700,77.68
"60b96ed9a44d2d0b2d4b0d9a","2021-06-03T22:52:51.928Z",1949700,77.68
"60b96ed9a44d2d0b2d4b0d9c","2021-06-03T23:07:51.928Z",1929600,76.88
"60b96edaa44d2d0b2d4b0d9e","2021-06-03T23:22:51.928Z",1929600,76.88
"60b96edaa44d2d0b2d4b0da0","2021-06-03T23:37:51.928Z",1929600,76.88
"60b96edba44d2d0b2d4b0da2","2021-06-03T23:52:51.928Z",1909500,76.08
"60b96edba44d2d0b2d4b0da4","2021-06-04T00:07:51.928Z",1909500,76.08
"60b98af7a44d2d0b2d4b0e51","2021-06-04T00:22:50.770Z",1909500,76.08
"60b98af7a44d2d0b2d4b0e53","2021-06-04T00:37:50.770Z",1909500,76.08
"60b98af8a44d2d0b2d4b0e55","2021-06-04T00:52:50.770Z",1909500,76.08
"60b98af8a44d2d0b2d4b0e57","2021-06-04T01:07:50.770Z",1889400,75.27
"60b98af9a44d2d0b2d4b0e59","2021-06-04T01:22:50.770Z",1889400,75.27
"60b98af9a44d2d0b2d4b0e5b","2021-06-04T01:37:50.770Z",1889400,75.27
"60b98afaa44d2d0b2d4b0e5d","2021-06-04T01:52:50.770Z",1889400,75.27
"60b98afaa44d2d0b2d4b0e5f","2021-06-04T02:07:50.770Z",1889400,75.27
